id,source,title,url,tone_score_distilbert-base-uncased-finetuned-sst-2-english,tone_score_std_distilbert-base-uncased-finetuned-sst-2-english,confidence_distilbert-base-uncased-finetuned-sst-2-english,chunks_distilbert-base-uncased-finetuned-sst-2-english,tone_score_ProsusAI__finbert,tone_score_std_ProsusAI__finbert,confidence_ProsusAI__finbert,chunks_ProsusAI__finbert,tone_score_cardiffnlp__twitter-roberta-base-sentiment-latest,tone_score_std_cardiffnlp__twitter-roberta-base-sentiment-latest,confidence_cardiffnlp__twitter-roberta-base-sentiment-latest,chunks_cardiffnlp__twitter-roberta-base-sentiment-latest,ensemble_tone_score,model_disagreement
20,guardian,Iran enters critical nuclear talks with US insisting deal is within reach,https://www.theguardian.com/world/2026/feb/25/us-iran-nuclear-talks-critical-stage-trump,-0.3500636219978332,0.8888182997645243,0.95461235443751,3,0.0,0.0,0.625698188940684,3,-0.1734427611033121,0.2452851050477408,0.6703078349431356,3,0.10176617028518664,0.4337399135640809
21,guardian,Norway defence chief says Russia could invade to protect nuclear assets,https://www.theguardian.com/world/2026/feb/10/norway-defence-chief-russia-nuclear-assets,-0.9931507110595704,0.0027707865701994,0.9931507110595704,3,-0.374926487604777,0.2697128769355,0.549630880355835,3,0.0,0.0,0.7203356424967448,3,-0.18259892252644136,0.4471278833134706
22,guardian,Perfect for an apocalypse! How the nuclear bunker became TV’s hottest property,https://www.theguardian.com/tv-and-radio/2026/feb/26/perfect-for-an-apocalypse-how-the-nuclear-bunker-became-tvs-hottest-property,0.3789344549179077,0.7488415741221871,0.8094566345214844,5,0.0,0.0,0.7998599886894227,5,0.0264346003532409,0.3519535872917179,0.5735488533973694,5,0.251027369447509,0.30027877004232395
23,guardian,Iranian among two charged over alleged attempt to enter UK nuclear submarine base,https://www.theguardian.com/uk-news/2026/mar/21/iranian-among-two-charged-over-alleged-attempt-to-enter-uk-nuclear-submarine-base,-0.9790721535682678,0.0,0.9790721535682678,1,-0.7633181214332581,0.0,0.7633181214332581,1,0.0,0.0,0.5140076279640198,1,-0.29039837916692096,0.4550273672351049
24,guardian,"France to increase its number of nuclear warheads, Macron says – as it happened",https://www.theguardian.com/world/live/2026/mar/02/eu-response-middle-east-conflict-evacuate-citizens-europe-live-latest-news,0.5698317587375641,0.6947112032869605,0.884178231159846,6,0.0830811858177185,0.18577517913971,0.7400636573632559,6,0.0,0.0,0.8098268508911133,6,0.25556655449699217,0.3022784170908823
25,guardian,A deafening nuclear fusion reactor: why you wouldn’t want to hear the sun,https://www.theguardian.com/news/2026/feb/26/deafening-hear-the-sun,-0.802407443523407,0.0,0.802407443523407,1,0.0,0.0,0.8575106263160706,1,0.0,0.0,0.5588391423225403,1,-0.13373457392056784,0.3275814670739096
26,guardian,China is leading the charge to nuclear Armageddon – and Starmer barely noticed | Simon Tisdall,https://www.theguardian.com/commentisfree/2026/feb/01/trump-xi-putin-china-nuclear-armageddon,-0.3650629917780558,0.8932062900679374,0.9638102451960244,3,-0.4198783238728841,0.3072193655961518,0.6892464359601339,3,-0.2135041157404581,0.3019404161026309,0.7223214109738668,3,0.08398677339588702,0.5091560396813751
27,guardian,US-Iran nuclear talks end without a deal as threat of war grows,https://www.theguardian.com/world/2026/feb/26/trump-attack-threat-looms-as-nuclear-talks-between-us-and-iran-go-to-wire,-0.9230959812800088,0.0731012442067518,0.9230959812800088,3,-0.2941430807113647,0.4159811340202159,0.6775567730267843,3,0.0,0.0,0.6978571017583212,3,-0.12135944729406763,0.453572870808179
28,guardian,US and Iranian negotiators meet for critical nuclear talks in Geneva | First Thing,https://www.theguardian.com/us-news/2026/feb/26/first-thing-us-iran-nuclear-talks-geneva,-0.9905911485354104,0.0067251471381318,0.9905911485354104,3,-0.5867289702097574,0.4155431662936995,0.8887950976689657,3,-0.2625876466433207,0.3713550111946181,0.7637961506843567,3,-0.17438074012700655,0.55184201000705
29,guardian,US and Iran say ‘good’ start made in talks over nuclear programme,https://www.theguardian.com/world/2026/feb/06/us-iran-talks-oman-nuclear-programme,0.242003321647644,0.8766149569154916,0.9051913420359292,3,-0.5048430760701498,0.3623688059030109,0.7382822235425314,3,0.0,0.0,0.677207370599111,3,0.16269066806599944,0.45921401382567145
30,guardian,‘We’d all be in the destruction zone!’ Can anything stop today’s nuclear free-for-all?,https://www.theguardian.com/lifeandstyle/2026/apr/08/lib-dem-sue-miller-interview-nuclear-war-disarmament,-0.6608080565929413,0.6989891599673377,0.9613257547219596,6,0.0,0.0,0.7790044744809469,6,-0.2180661161740621,0.3087796679118669,0.6713896095752716,6,0.0214824425187002,0.46160196614173366
31,guardian,Hinkley Point C nuclear plant delayed to 2030 as costs climb to £35bn,https://www.theguardian.com/uk-news/2026/feb/20/hinkley-point-c-delayed-to-2030-as-costs-climb-to-35bn,-0.9985275864601136,0.0004687309265136,0.9985275864601136,2,-0.9324012398719788,0.0436909794807434,0.9324012398719788,2,0.0,0.0,0.6291463971138,2,-0.3144615193208059,0.5049796533786354
32,guardian,‘An environmental nuclear bomb’: documentary examines fight to save Great Salt Lake,https://www.theguardian.com/film/2026/jan/22/the-lake-sundance-film-festival-dicaprio,-0.843098521232605,0.1954945535797661,0.843098521232605,3,-0.2913194497426351,0.4119879168091018,0.7615001996358236,3,-0.1652975976467132,0.2337661044196728,0.7288552820682526,3,-0.07641116563556875,0.45838241509456235
33,guardian,Washington and Tehran to hold more nuclear talks as protests reignite in Iran,https://www.theguardian.com/world/2026/feb/22/washington-and-tehran-to-hold-more-nuclear-talks-as-protests-reignite-in-iran,-0.9971570173899332,0.0013649875677105,0.9971570173899332,3,-0.8160123427708944,0.0206224785761365,0.8160123427708944,3,0.0,0.0,0.7305860122044882,3,-0.2985303156694968,0.47453204622148293
34,guardian,"Ukraine war briefing: Russia readying strikes on nuclear power system, Zelenskyy warns",https://www.theguardian.com/world/2026/jan/18/ukraine-war-briefing-russia-readying-strikes-on-nuclear-power-system-zelenskyy-warns,-0.9954378604888916,0.0018343329429626,0.9954378604888916,2,-0.8091547787189484,0.1061747372150421,0.8091547787189484,2,-0.3186041414737701,0.3186041414737701,0.5666987597942352,2,-0.28276392817497253,0.5253929944499205
35,guardian,Fukushima review – a devastating account of disaster and denial in 2011 nuclear catastrophe,https://www.theguardian.com/film/2026/feb/18/fukushima-review-2011-nuclear-disaster-japan,0.1863799393177032,0.7687217891216278,0.7687217891216278,2,-0.3011409938335418,0.3011409938335418,0.6925220787525177,2,-0.678278237581253,0.062212198972702,0.678278237581253,2,0.056505948305130005,0.5003631999455419
36,guardian,Russia claims to have moved nuclear-capable missile system into Belarus,https://www.theguardian.com/world/2025/dec/30/russia-claims-moved-nuclear-capable-missile-system-belarus,-0.9972470800081888,0.0018650571276685,0.9972470800081888,3,-0.6933752497037252,0.0368781230285953,0.6933752497037252,3,0.0,0.0,0.8028323650360107,3,-0.2753131915926084,0.45207307575066097
37,guardian,Trump says he is still seeking Iran anti-nuclear deal after Netanyahu meeting,https://www.theguardian.com/us-news/2026/feb/11/trump-netanyahu-iran-nuclear-deal,-0.0049756467342376,0.9922838509082794,0.9922838509082794,2,-0.3723669350147247,0.3723669350147247,0.6188044548034668,2,0.0,0.0,0.7546991407871246,2,0.16455136736234033,0.4689356781933773
38,guardian,Iran’s president denies it seeks nuclear weapon and admits ‘shame’ after mass protests,https://www.theguardian.com/world/2026/feb/11/iran-president-denies-it-seeks-nuclear-weapon-admits-shame-after-protests,-0.3380200664202372,0.875916124100782,0.9384560386339824,3,-0.0412865877151489,0.586224205239818,0.7008370161056519,3,-0.1708870530128479,0.2416707880047395,0.6440878709157308,3,0.19226956836618425,0.46747227854507695
39,guardian,Iran tells US not to let Netanyahu thwart nuclear talks before Trump meeting,https://www.theguardian.com/world/2026/feb/10/iran-tells-us-not-to-let-netanyahu-thwart-nuclear-talks-before-trump-meeting,-0.9902304708957672,0.0004254877567291,0.9902304708957672,2,-0.6754480004310608,0.1188287734985351,0.6754480004310608,2,0.0,0.0,0.5948551893234253,2,-0.2577373683452606,0.45876694278871605
40,guardian,Expiry of nuclear weapons pact between US and Russia risks new arms race,https://www.theguardian.com/world/2026/feb/03/expiry-nuclear-weapons-pact-us-russia-arms-race,-0.9970397353172302,0.001562424165219,0.9970397353172302,3,-0.4290964007377624,0.3223062090339929,0.6457184553146362,3,0.0,0.0,0.7308676242828369,3,-0.18371125047596348,0.46467122724998533
41,guardian,"UK ‘most expensive place’ to build nuclear power, review finds",https://www.theguardian.com/environment/2025/nov/24/new-nuclear-reactors-regulations-uk-government-taskforce,-0.8370424807071686,0.1262886822223663,0.8370424807071686,2,0.0,0.0,0.644588053226471,2,-0.2736895680427551,0.2736895680427551,0.5245019495487213,2,-0.11845896641413371,0.3955264200362103
42,guardian,Fears about nuclear war are reaching a fever pitch. Another grim sign of the times | Judith Levine,https://www.theguardian.com/commentisfree/2026/mar/12/war-iran-world-war-3-discussion,-0.5069750100374222,0.8307308528664598,0.9728851765394212,4,0.0,0.0,0.7413138449192047,4,-0.1612124294042587,0.2792281185397869,0.691988117992878,4,0.07362858866076095,0.45134647132226907
43,guardian,"15 years after Fukushima, Japan prepares to restart the world’s biggest nuclear plant",https://www.theguardian.com/world/2026/jan/19/japan-nuclear-plant-restart-kashiwazaki-kariwa-fukushima,-0.497126430273056,0.8580584855914511,0.9916633367538452,4,-0.6032868921756744,0.364207445157114,0.7601640522480011,4,0.0,0.0,0.7328638881444931,4,0.020308768049972458,0.5436039943547392
44,guardian,Betting on nuclear war: what are prediction markets and could they come to the UK?,https://www.theguardian.com/society/2026/mar/06/bylections-regime-change-how-gambing-on-any-event-fuelled-the-surge-in-prediction-markets,-0.9751836955547332,0.0317853597152139,0.9751836955547332,4,-0.193843275308609,0.3357464015400724,0.8516103029251099,4,-0.1375209093093872,0.2381932020269304,0.7460212409496307,4,-0.11680381948175211,0.4682058562669752
45,guardian,US congressional report explores option of not delivering any Aukus nuclear submarines to Australia,https://www.theguardian.com/world/2026/feb/05/not-delivering-any-aukus-nuclear-submarines-to-australia-explored-as-option-in-us-congressional-report,-0.9643321633338928,0.0308926272410137,0.9643321633338928,3,-0.2921691139539082,0.4131895234601474,0.8669605056444804,3,0.0,0.0,0.8052699764569601,3,-0.13540318776443996,0.46410669238081026
46,guardian,"Possibility of US ever selling Australia nuclear submarines is increasingly remote, Aukus critics say",https://www.theguardian.com/world/2026/feb/05/aukus-nuclear-submarine-deal-us-australia,-0.3311201532681783,0.925436489890084,0.9828786651293436,3,-0.3975329200426737,0.2831140685859253,0.574013352394104,3,-0.1729303995768229,0.2445605164281415,0.6649192174275717,3,0.09192126700274598,0.49865356800055294
47,guardian,Don’t believe the hype about nuclear weapons | Letters,https://www.theguardian.com/world/2025/aug/12/dont-believe-the-hype-about-nuclear-weapons,-0.9498594999313354,0.045809268951416,0.9498594999313354,2,0.0,0.0,0.8299970924854279,2,-0.3215347528457641,0.3215347528457641,0.6270142793655396,2,-0.15067503849665323,0.4415615359043483
48,guardian,‘We’re being turned into an energy colony’: Argentina’s nuclear plan faces backlash over US interests,https://www.theguardian.com/global-development/2026/feb/09/energy-colony-argentina-patagonia-uranium-nuclear-plan-backlash-over-us-interests,-0.9959890723228456,0.0021012785671182,0.9959890723228456,5,-0.2969178080558777,0.380070380336379,0.7584145426750183,5,-0.3106531500816345,0.3144704151728392,0.6477654278278351,6,-0.15115299273067026,0.5065423940232205
49,guardian,Israeli strikes have not knocked out Iran’s nuclear programme – or its nuclear ambitions,https://www.theguardian.com/world/2025/jun/18/israels-gamble-on-force-could-push-iran-to-accelerate-nuclear-plans,-0.989357848962148,0.009411368176602,0.989357848962148,3,-0.1826807061831156,0.2583495322680567,0.5299851099650065,3,-0.2677253683408101,0.3786208468989062,0.6940346757570902,3,-0.13223036269041813,0.4876793319477215
50,guardian,"Trump should defy Netanyahu over nuclear talks with Iran, says its foreign minister",https://www.theguardian.com/world/2025/dec/30/trump-should-defy-netanyahu-over-nuclear-talks-with-iran-says-its-foreign-minister,-0.7916366457939148,0.0253822207450866,0.7916366457939148,2,-0.338129460811615,0.338129460811615,0.5771923363208771,2,0.0,0.0,0.7938327789306641,2,-0.12770907084147134,0.3893939547502369
51,guardian,Iran announces official end to 10-year-old nuclear agreement,https://www.theguardian.com/world/2025/oct/18/iran-announces-official-end-to-10-year-old-nuclear-agreement,-0.9927002787590028,0.0029578804969787,0.9927002787590028,2,-0.3701515197753906,0.3701515197753906,0.5974656492471695,2,0.0,0.0,0.8187853097915649,2,-0.16495706637700402,0.46823538636097445
52,guardian,Trump’s Iran war will reinforce North Korea’s view that nuclear weapons are the only path to security,https://www.theguardian.com/world/2026/mar/10/north-korea-nuclear-weapons-trump-iran-war,-0.8400871157646179,0.1519870162010193,0.8400871157646179,2,0.0,0.0,0.6070421785116196,2,0.0,0.0,0.7616382241249084,2,-0.11468334992726643,0.3605364865486333
53,guardian,The risk of nuclear war is rising again. We need a new movement for global peace | David Cortright,https://www.theguardian.com/commentisfree/2026/feb/08/nuclear-war-risk-rising-global-peace,-0.3380562265714009,0.9212744538787072,0.9812643726666768,3,0.0,0.0,0.8503844340642294,3,0.0,0.0,0.5919230580329895,2,0.09720303788455105,0.42575534013075905
54,guardian,"‘Grave moment’: end of US-Russia nuclear pact comes at worst possible time, UN chief warns",https://www.theguardian.com/world/2026/feb/05/russia-us-nuclear-new-start-treaty-expires-un-warning,-0.9803580343723296,0.009484440088272,0.9803580343723296,2,-0.4210973680019378,0.4210973680019378,0.812238335609436,2,0.0,0.0,0.6162573993206024,2,-0.1618122657140096,0.48140181986059777
55,guardian,"US submarines carrying nuclear weapons could dock in Australia despite ban, Senate told",https://www.theguardian.com/australia-news/2025/dec/05/us-submarines-nuclear-weapons-australia-aukus,-0.3376196225484212,0.9198585552857328,0.9797722895940144,3,0.0,0.0,0.7570229172706604,3,0.0,0.0,0.8845816055933634,3,0.09703982212288527,0.4251179621696186
56,guardian,Trump officials announce $1bn loan to restart Three Mile Island nuclear plant,https://www.theguardian.com/us-news/2025/nov/19/three-mile-island-nuclear-loan-microsoft-datacenter,-0.0209406316280365,0.9218295514583588,0.9218295514583588,2,0.071632981300354,0.5825266242027283,0.5825266242027283,2,-0.3094017207622528,0.3094017207622528,0.6842241883277893,2,0.25917475422223407,0.44341996215196644
57,guardian,Ukraine war briefing: Russia deliberately ‘endangering nuclear safety in Europe’ says Kyiv,https://www.theguardian.com/world/2025/nov/09/ukraine-war-briefing-russia-deliberately-endangering-nuclear-safety-in-europe-says-kyiv,-0.9969691038131714,0.0016047954559326,0.9969691038131714,2,-0.7617051005363464,0.1756395101547241,0.7617051005363464,2,-0.3021769523620605,0.3021769523620605,0.7261527180671692,2,-0.2635716497898102,0.5236020627684888
58,guardian,The Iran war has heightened the nuclear and climate threat. Australia must help the world step back from the brink | Chris Barrie,https://www.theguardian.com/australia-news/commentisfree/2026/apr/13/iran-war-trump-nuclear-climate-threat-australia-role-responsibility,0.2726099093755086,0.897999891529367,0.9354782501856486,3,0.0,0.0,0.7368575930595398,3,-0.4786303043365478,0.3384526384556894,0.7175754110018412,3,0.1717386891706695,0.4576881166110898
59,guardian,"Ukraine war briefing: Russian attacks on substations are ‘nuclear terrorism’, says Ukraine",https://www.theguardian.com/world/2025/nov/01/ukraine-war-briefing-russian-attacks-on-substations-are-nuclear-terrorism-says-ukraine,-0.9964085519313812,0.0001365840435028,0.9964085519313812,2,-0.9347771406173706,0.0034029483795166,0.9347771406173706,2,-0.272162526845932,0.272162526845932,0.6633608937263489,2,-0.3212743600209554,0.528297548601682
60,guardian,A Japanese ‘conman’ tried to sell an undercover DEA agent nuclear materials – but how did he get them?,https://www.theguardian.com/us-news/2026/mar/07/japanese-conman-convicted-drug-nuclear-weapons,-0.5112049728631973,0.8391347679714193,0.982311263680458,4,0.0,0.0,0.6558985710144043,4,-0.131597027182579,0.2279327372052495,0.6234259158372879,4,0.07071091752181541,0.4482741550013826
61,guardian,The patience and the poker face: Iran’s wily diplomat set to face the US in nuclear talks,https://www.theguardian.com/world/2026/feb/16/the-patience-and-the-poker-face-irans-wily-diplomat-set-to-face-the-us-in-nuclear-talks,0.2311478455861409,0.8611649308959003,0.8811147212982178,3,0.0,0.0,0.722061296304067,3,0.0,0.0,0.7956822117169698,3,0.18205212941367355,0.3453046474577884
62,guardian,Trump news at a glance: president weighs ordering ‘bad things’ against Iran as nuclear deal sits in limbo,https://www.theguardian.com/us-news/2026/feb/19/trump-news-at-a-glance-latest-updates-today,-0.99161034822464,0.0033656954765319,0.99161034822464,2,-0.2562681436538696,0.2562681436538696,0.7210654616355896,2,0.0,0.0,0.7215148210525513,2,-0.1647074421246847,0.43632049792974315
63,guardian,Marco Rubio briefs US lawmakers on Iran as Trump uses State of the Union to threaten nuclear programme,https://www.theguardian.com/us-news/2026/feb/24/marco-rubio-iran-briefing,-0.995265026887258,0.0026873677122805,0.995265026887258,3,-0.4203370809555053,0.2977211006659472,0.6752334038416544,3,0.0,0.0,0.8547695080439249,3,-0.1858656065774226,0.45795298205114776
64,guardian,Former Iranian foreign minister proposes regional nuclear pact,https://www.theguardian.com/world/2025/jul/31/former-iranian-foreign-minister-proposes-regional-nuclear-pact,0.8770800232887268,0.0950844287872314,0.8770800232887268,2,0.0,0.0,0.66065913438797,2,0.0,0.0,0.7960310578346252,2,0.16202740867932638,0.35236149871117384
65,guardian,Russia says it has moved its nuclear-capable Oreshnik missiles into Belarus – as it happened,https://www.theguardian.com/world/live/2025/dec/30/ukraine-russia-war-zelenskyy-putin-us-trump-eu-latest-updates,-0.9862448771794636,0.008586912370546,0.9862448771794636,6,-0.3431137800216675,0.3444023044726138,0.6979086697101593,6,-0.082629049817721,0.1847641723086408,0.7084295103947321,6,-0.1457057196445086,0.4738516909357886
66,guardian,Jane Hume renews push to lift nuclear energy ban – as it happened,https://www.theguardian.com/australia-news/live/2025/oct/28/federal-parliament-algae-report-senate-social-media-age-assurance-labor-coalition-anthony-albanese-sussan-ley-barnaby-joyce-telco-penalties-ntwnfb,-0.9534499247868856,0.0962435132022201,0.9534499247868856,6,-0.6804219186306,0.3409108781490662,0.8157875637213389,6,-0.1079091827074686,0.2412922679303447,0.7290143370628357,6,-0.1772223944738872,0.5251558768137613
67,guardian,Trump directs Pentagon to match Russia and China in nuclear weapons testing,https://www.theguardian.com/us-news/2025/oct/29/trump-pentagon-us-nuclear-weapons,-0.990631937980652,0.0045329332351684,0.990631937980652,2,0.0,0.0,0.6164498925209045,2,0.0,0.0,0.7284876704216003,2,-0.16434983412424728,0.40479796841659454
68,guardian,Russia accused of sabotaging last power line into Zaporizhzhia nuclear plant,https://www.theguardian.com/world/2025/oct/01/russia-accused-of-sabotaging-last-power-line-into-zaporizhzhia-nuclear-plant,-0.9987895786762238,8.252263069152832e-05,0.9987895786762238,2,-0.876067191362381,0.0511707961559295,0.876067191362381,2,-0.2642772495746612,0.2642772495746612,0.6251161694526672,2,-0.30393390854199726,0.5202158798342896
69,guardian,Tabled document reveals Liberal party’s secret election review of its ‘worst campaign’: from ‘grim’ Dutton to ‘weird’ nuclear policy,https://www.theguardian.com/australia-news/2026/mar/03/tabled-document-reveals-liberal-partys-secret-election-review-of-its-worst-campaign-from-grim-dutton-to-weird-nuclear-policy,-0.5509604662656784,0.7744819383184747,0.946200743317604,4,-0.8500558733940125,0.0826493855646227,0.8500558733940125,4,-0.4257821202278137,0.3486992794434858,0.7057982921600342,5,-0.10349464276015358,0.6117876056124201
70,guardian,Swarm of jellyfish shuts nuclear power plant in France,https://www.theguardian.com/world/2025/aug/11/swarm-of-jellyfish-shuts-nuclear-power-plant-in-france,-0.9985460042953492,0.0,0.9985460042953492,1,-0.9379556179046632,0.0,0.9379556179046632,1,-0.6500427722930908,0.0,0.6500427722930908,1,-0.43109073241551715,0.4866980896236045
71,guardian,Iran accuses Europe of stepping aside and letting Trump dictate nuclear deal terms,https://www.theguardian.com/world/2025/sep/01/iran-accuses-europe-surrendering-nuclear-deal-trump-veto,-0.9973975817362468,4.047567451603129e-05,0.9973975817362468,3,-0.6121663451194763,0.1053237616594266,0.6121663451194763,3,-0.1691012581189473,0.2391452926461687,0.5495612621307373,3,-0.23902594249909315,0.47405231059986963
